RollingAvgWindow,PositiveDiffMAThreshold,NegativeDiffMAThreshold,FixedOrderQuantity,PnL
1,36.20000,-35.80000,100,1716950.87647
1,34.60000,-34.20000,100,1716936.91559
1,35.40000,-35.60000,100,1716936.50234
1,36.80000,-26.20000,100,1716935.30099
1,25.60000,-26.80000,100,1716929.39719
1,33.20000,-35.80000,100,1716924.51117
1,26.60000,-30.00000,100,1716918.41391
1,36.20000,-27.80000,100,1716916.87481
1,31.40000,-32.80000,100,1716913.61593
1,27.40000,-29.60000,100,1716896.38628
1,27.00000,-26.00000,100,1716894.77927
1,25.60000,-25.20000,100,1716832.56148
1,26.60000,-25.20000,100,1716818.28031
1,27.80000,-25.40000,100,1716812.74443
1,32.60000,-32.60000,100,1716801.81302
1,35.80000,-36.20000,100,1716786.02609
1,34.20000,-35.00000,100,1716775.04524
1,32.60000,-33.20000,100,1716774.81750
1,25.60000,-25.60000,100,1716770.26065
1,33.60000,-32.80000,100,1716767.30918
1,26.60000,-25.60000,100,1716755.97948
1,34.80000,-32.60000,100,1716755.38006
1,32.80000,-35.60000,100,1716750.94834
1,33.00000,-35.80000,100,1716747.35756
1,26.20000,-30.40000,100,1716729.37463
1,36.40000,-27.60000,100,1716713.00965
1,31.60000,-35.40000,100,1716712.77001
1,26.40000,-26.20000,100,1716702.16376
1,27.60000,-29.80000,100,1716687.18801
1,36.00000,-36.20000,100,1716675.37332
1,32.40000,-34.60000,100,1716655.21463
1,25.40000,-29.80000,100,1716649.39388
1,25.00000,-26.20000,100,1716640.99085
1,31.20000,-32.40000,100,1716634.61258
1,32.00000,-34.60000,100,1716608.45798
1,31.80000,-34.20000,100,1716590.79887
1,33.40000,-34.00000,100,1716583.13519
1,28.40000,-31.40000,100,1716550.70227
1,29.60000,-32.20000,100,1716544.49043
1,33.40000,-35.40000,100,1716540.97337
1,32.20000,-32.60000,100,1716526.63140
1,32.20000,-35.00000,100,1716522.01325
1,29.80000,-32.20000,100,1716510.53207
1,32.20000,-33.20000,100,1716499.63587
1,28.80000,-31.60000,100,1716491.82239
1,35.60000,-33.20000,100,1716481.40075
1,34.20000,-33.20000,100,1716457.82853
1,31.40000,-35.40000,100,1716446.01740
1,27.40000,-25.80000,100,1716443.47397
1,34.40000,-34.20000,100,1716436.15998
1,34.00000,-34.20000,100,1716361.68134
1,25.60000,-27.00000,100,1716350.77774
1,25.20000,-25.20000,100,1716324.74640
1,34.20000,-34.60000,100,1716302.09453
1,25.20000,-25.60000,100,1716262.44557
1,25.20000,-28.00000,100,1716256.24736
1,28.20000,-28.40000,100,1716232.28400
1,25.20000,-26.80000,100,1716221.00094
1,36.40000,-28.80000,100,1716214.60966
1,27.60000,-25.20000,100,1716206.23418
1,34.80000,-33.80000,100,1716202.77200
1,32.40000,-34.20000,100,1716200.47425
1,34.80000,-36.40000,100,1716193.26892
1,26.40000,-25.40000,100,1716192.88784
1,32.80000,-32.80000,100,1716182.87479
1,26.60000,-25.80000,100,1716163.06588
1,32.00000,-34.20000,100,1716153.71760
1,27.60000,-25.60000,100,1716143.93335
1,27.60000,-29.60000,100,1716101.17572
1,35.40000,-35.40000,100,1716063.81885
1,25.40000,-29.60000,100,1716063.38159
1,36.20000,-35.60000,100,1716055.98310
1,32.20000,-34.60000,100,1716049.06254
1,33.20000,-35.60000,100,1716029.61780
1,34.60000,-34.40000,100,1716027.93466
1,25.80000,-30.20000,100,1716024.01580
1,36.80000,-28.40000,100,1715990.58211
1,32.60000,-35.00000,100,1715988.92755
1,25.60000,-30.00000,100,1715987.09842
1,27.20000,-26.20000,100,1715966.72084
1,33.60000,-35.20000,100,1715956.08884
1,28.00000,-28.80000,100,1715950.29210
1,31.60000,-33.00000,100,1715940.77721
1,34.60000,-34.80000,100,1715933.75086
1,34.80000,-35.00000,100,1715920.07232
1,32.80000,-35.40000,100,1715878.26484
1,34.20000,-36.20000,100,1715870.94848
1,31.60000,-33.40000,100,1715857.17004
1,33.00000,-35.60000,100,1715852.46420
1,27.00000,-26.20000,100,1715833.19886
1,36.40000,-32.00000,100,1715818.11224
1,35.60000,-36.20000,100,1715772.92198
1,28.80000,-31.80000,100,1715765.90915
1,35.00000,-35.80000,100,1715763.51233
1,33.40000,-32.80000,100,1715751.77771
1,25.40000,-27.60000,100,1715738.18969
1,35.40000,-28.40000,100,1715709.87888
1,31.00000,-34.00000,100,1715705.74762
1,34.80000,-33.20000,100,1715692.52970
1,36.80000,-35.80000,100,1715685.17074
1,27.60000,-30.60000,100,1715674.75939
1,31.40000,-33.00000,100,1715674.02461
1,25.20000,-27.00000,100,1715642.38148
1,30.80000,-34.00000,100,1715609.40247
1,32.20000,-34.20000,100,1715594.32216
1,31.40000,-33.40000,100,1715590.41744
1,33.80000,-34.20000,100,1715582.00968
1,27.80000,-25.20000,100,1715556.13685
1,27.60000,-25.80000,100,1715551.01975
1,28.40000,-28.40000,100,1715541.20760
1,34.80000,-34.60000,100,1715536.79571
1,34.40000,-34.40000,100,1715527.17905
1,34.40000,-34.80000,100,1715522.66936
1,32.60000,-34.60000,100,1715515.97684
1,36.40000,-32.20000,100,1715508.24479
1,27.80000,-25.60000,100,1715493.83602
1,35.80000,-34.20000,100,1715479.30382
1,28.00000,-27.60000,100,1715462.98808
1,34.00000,-34.40000,100,1715452.70041
1,34.00000,-34.80000,100,1715448.19071
1,31.60000,-33.80000,100,1715436.08654
1,33.60000,-33.00000,100,1715425.62966
1,36.00000,-34.20000,100,1715368.65105
1,27.40000,-29.40000,100,1715364.27547
1,35.40000,-34.00000,100,1715346.41082
1,33.60000,-33.40000,100,1715342.02249
1,36.40000,-25.80000,100,1715338.32882
1,25.20000,-30.00000,100,1715278.70217
1,27.20000,-25.40000,100,1715268.62207
1,31.00000,-35.80000,100,1715264.01296
1,25.00000,-27.20000,100,1715238.21444
1,36.80000,-25.80000,100,1715205.92379
1,36.20000,-35.40000,100,1715183.29961
1,25.00000,-30.40000,100,1715177.99649
1,31.40000,-33.80000,100,1715169.33394
1,30.80000,-35.80000,100,1715167.66780
1,33.20000,-35.40000,100,1715156.93431
1,27.00000,-25.40000,100,1715135.10010
1,27.80000,-29.80000,100,1715122.45415
1,31.60000,-35.20000,100,1715112.35401
1,25.40000,-28.80000,100,1715070.66959
1,32.60000,-34.20000,100,1715061.23646
1,36.60000,-35.80000,100,1715041.49837
1,31.20000,-34.00000,100,1715020.11608
1,26.80000,-29.80000,100,1714998.75788
1,36.60000,-28.40000,100,1714992.11662
1,26.80000,-27.20000,100,1714984.89613
1,25.80000,-26.00000,100,1714983.70014
1,33.00000,-35.40000,100,1714979.78070
1,26.40000,-30.00000,100,1714969.04292
1,33.20000,-34.00000,100,1714946.52758
1,32.80000,-33.00000,100,1714943.28347
1,33.40000,-35.20000,100,1714940.55738
1,26.40000,-25.20000,100,1714936.28025
1,27.20000,-29.80000,100,1714904.41485
1,35.80000,-34.80000,100,1714901.49434
1,27.80000,-25.80000,100,1714900.92243
1,29.40000,-32.20000,100,1714874.12197
1,26.40000,-25.60000,100,1714873.97943
1,35.00000,-35.60000,100,1714868.61896
1,32.80000,-33.40000,100,1714859.67630
1,31.40000,-35.20000,100,1714845.60141
1,36.20000,-34.00000,100,1714840.96690
1,34.80000,-36.20000,100,1714829.94894
1,25.60000,-28.20000,100,1714816.15372
1,36.00000,-34.80000,100,1714790.84156
1,36.80000,-35.60000,100,1714790.27737
1,27.00000,-29.80000,100,1714770.89287
1,33.00000,-34.00000,100,1714769.37398
1,35.60000,-34.20000,100,1714756.67688
1,28.60000,-31.60000,100,1714736.57748
1,26.60000,-29.80000,100,1714719.89365
1,33.80000,-34.40000,100,1714673.02875
1,33.80000,-34.80000,100,1714668.51906
1,27.40000,-29.20000,100,1714639.73937
1,25.40000,-27.80000,100,1714636.01593
1,36.40000,-28.60000,100,1714629.37316
1,35.20000,-32.40000,100,1714597.06637
1,35.40000,-32.40000,100,1714591.90362
1,25.00000,-27.40000,100,1714586.31290
1,31.20000,-35.80000,100,1714578.38142
1,25.40000,-28.40000,100,1714576.04489
1,35.80000,-34.40000,100,1714570.32289
1,27.60000,-29.40000,100,1714569.06491
1,27.80000,-29.60000,100,1714536.44186
1,25.40000,-29.40000,100,1714531.27078
1,25.00000,-25.40000,100,1714518.17524
1,36.20000,-28.40000,100,1714514.66188
1,36.80000,-34.00000,100,1714500.16228
1,35.40000,-35.20000,100,1714463.40285
1,27.60000,-29.20000,100,1714460.02200
1,36.00000,-34.40000,100,1714459.67012
1,36.40000,-28.20000,100,1714455.22864
1,26.80000,-29.60000,100,1714412.74559
1,33.40000,-33.00000,100,1714410.09819
1,34.20000,-34.20000,100,1714398.89180
1,31.00000,-35.60000,100,1714369.11959
1,28.00000,-28.60000,100,1714365.05560
1,26.80000,-27.40000,100,1714332.99459
1,33.40000,-33.40000,100,1714326.49102
1,27.20000,-29.60000,100,1714318.40256
1,34.60000,-36.00000,100,1714283.62720
1,26.40000,-25.80000,100,1714281.06583
1,32.80000,-35.20000,100,1714277.84884
1,30.80000,-35.60000,100,1714272.77444
1,31.80000,-34.40000,100,1714233.35559
1,31.80000,-34.80000,100,1714228.84589
1,27.00000,-29.60000,100,1714184.88058
1,26.20000,-26.00000,100,1714178.10403
1,34.60000,-33.60000,100,1714163.73246
1,36.60000,-35.60000,100,1714146.60501
1,31.60000,-32.60000,100,1714144.57246
1,26.60000,-29.60000,100,1714133.88136
1,35.40000,-32.80000,100,1714132.02709
1,35.00000,-34.00000,100,1714127.77139
1,31.60000,-33.20000,100,1714117.57693
1,33.60000,-33.80000,100,1714112.67167
1,27.80000,-30.60000,100,1714110.02552
1,25.20000,-28.20000,100,1714107.75746
1,34.40000,-36.00000,100,1714058.57230
1,36.40000,-27.80000,100,1714016.31648
1,33.20000,-32.80000,100,1714013.08190
1,27.20000,-25.20000,100,1714012.01449
1,28.60000,-31.80000,100,1714010.66424
1,28.00000,-28.20000,100,1714009.38181
1,25.40000,-30.60000,100,1714008.29549
1,35.00000,-35.40000,100,1713995.93547
1,25.00000,-25.80000,100,1713985.63474
1,34.00000,-36.00000,100,1713984.09366
1,25.80000,-26.20000,100,1713967.55506
1,31.00000,-32.80000,100,1713964.03462
1,27.20000,-25.60000,100,1713949.71366
1,35.80000,-36.00000,100,1713941.43741
1,33.60000,-35.00000,100,1713919.64609
1,36.80000,-35.40000,100,1713917.59388
1,35.60000,-34.80000,100,1713888.39022
1,26.00000,-26.00000,100,1713883.42300
1,27.00000,-25.20000,100,1713878.49252
1,31.40000,-32.60000,100,1713877.81985
1,30.80000,-32.80000,100,1713867.68947
1,36.60000,-34.00000,100,1713856.48991
1,33.60000,-36.40000,100,1713851.82506
1,31.40000,-33.20000,100,1713850.82433
1,35.60000,-34.40000,100,1713847.69595
1,32.40000,-34.40000,100,1713843.03097
1,32.40000,-34.80000,100,1713838.52127
1,33.00000,-32.80000,100,1713835.92829
1,36.00000,-36.00000,100,1713830.78464
1,27.00000,-25.60000,100,1713816.19169
1,25.40000,-29.20000,100,1713806.73468
1,32.00000,-34.40000,100,1713796.27431
1,32.00000,-34.80000,100,1713791.76462
1,25.60000,-29.80000,100,1713788.57815
1,33.60000,-32.60000,100,1713731.51311
1,31.20000,-35.60000,100,1713683.48805
1,31.60000,-34.60000,100,1713667.00359
1,34.40000,-33.60000,100,1713662.97685
1,34.80000,-34.20000,100,1713633.59297
1,32.80000,-33.80000,100,1713630.32548
1,33.60000,-33.20000,100,1713602.42938
1,34.00000,-33.60000,100,1713588.49821
1,36.20000,-35.20000,100,1713582.88361
1,33.20000,-35.20000,100,1713556.51831
1,31.00000,-35.40000,100,1713496.43610
1,34.20000,-34.40000,100,1713489.91087
1,25.40000,-28.60000,100,1713485.43309
1,34.20000,-34.80000,100,1713485.40117
1,31.80000,-33.60000,100,1713472.26005
1,36.40000,-35.80000,100,1713467.26282
1,33.60000,-34.60000,100,1713446.69538
1,31.40000,-34.60000,100,1713400.25099
1,30.80000,-35.40000,100,1713400.09094
1,35.20000,-35.80000,100,1713390.32321
1,33.00000,-35.20000,100,1713379.36471
1,25.80000,-30.40000,100,1713370.27655
1,27.20000,-25.80000,100,1713356.80007
1,26.60000,-27.20000,100,1713287.57953
1,26.80000,-28.00000,100,1713286.64755
1,31.20000,-32.80000,100,1713278.40308
1,36.60000,-35.40000,100,1713273.92151
1,25.00000,-25.20000,100,1713261.56766
1,32.20000,-34.40000,100,1713236.87887
1,32.20000,-34.80000,100,1713232.36918
1,27.00000,-25.80000,100,1713223.27809
1,31.60000,-34.20000,100,1713212.26321
1,33.80000,-36.00000,100,1713204.42201
1,25.60000,-29.60000,100,1713202.56586
1,25.00000,-25.60000,100,1713199.26683
1,25.00000,-28.00000,100,1713193.06862
1,31.60000,-35.00000,100,1713168.69841
1,26.20000,-26.20000,100,1713161.95896
1,25.00000,-26.80000,100,1713157.82219
1,32.80000,-32.60000,100,1713147.07872
1,26.80000,-26.80000,100,1713123.62262
1,32.80000,-33.20000,100,1713120.08319
1,33.40000,-33.80000,100,1713097.14020
1,32.40000,-33.60000,100,1713081.93542
1,25.20000,-29.80000,100,1713080.18190
1,28.00000,-27.80000,100,1713072.22000
1,27.60000,-30.80000,100,1713070.90822
1,27.60000,-27.20000,100,1713051.97672
1,32.00000,-33.60000,100,1713035.17877
1,27.80000,-29.40000,100,1713004.33105
1,35.00000,-32.80000,100,1712962.20105
1,31.40000,-34.20000,100,1712945.51061
1,35.60000,-36.00000,100,1712928.33329
1,33.40000,-35.00000,100,1712904.11462
1,31.40000,-35.00000,100,1712901.94581
1,27.80000,-29.20000,100,1712895.28814
1,26.80000,-29.40000,100,1712880.63478
1,25.60000,-27.60000,100,1712877.37396
1,26.00000,-26.20000,100,1712867.27792
1,35.40000,-33.00000,100,1712839.16096
1,27.40000,-29.00000,100,1712838.39770
1,28.80000,-32.00000,100,1712824.51889
1,31.20000,-35.40000,100,1712810.80455
1,33.80000,-33.60000,100,1712808.82655
1,27.40000,-27.20000,100,1712801.57467
1,27.20000,-29.40000,100,1712786.29175
1,33.20000,-33.00000,100,1712773.49058
1,26.40000,-29.80000,100,1712770.52265
1,35.40000,-33.40000,100,1712755.55379
1,34.80000,-34.40000,100,1712724.61204
1,31.00000,-33.00000,100,1712724.44330
1,33.40000,-32.60000,100,1712715.98164
1,32.60000,-34.40000,100,1712703.79318
1,32.60000,-34.80000,100,1712699.28348
1,33.20000,-33.40000,100,1712689.88341
1,27.60000,-29.00000,100,1712658.68033
1,27.00000,-29.40000,100,1712652.76977
1,31.00000,-33.40000,100,1712640.83613
1,26.60000,-27.40000,100,1712635.67799
1,34.80000,-34.80000,100,1712630.42825
1,30.80000,-33.00000,100,1712628.09815
1,28.00000,-31.40000,100,1712615.56304
1,26.60000,-29.40000,100,1712601.77054
1,33.00000,-33.00000,100,1712596.33698
1,33.40000,-33.20000,100,1712586.89791
1,25.00000,-27.00000,100,1712579.20274
1,36.40000,-35.60000,100,1712572.36946
1,26.80000,-27.00000,100,1712549.49524
1,30.80000,-33.40000,100,1712544.49098
1,26.00000,-30.00000,100,1712517.80788
1,33.00000,-33.40000,100,1712512.72980
1,35.20000,-35.60000,100,1712495.42984
1,25.80000,-27.20000,100,1712494.88686
1,25.20000,-29.60000,100,1712494.16961
1,33.60000,-36.20000,100,1712488.50508
1,32.20000,-33.60000,100,1712475.78333
1,28.20000,-31.60000,100,1712465.57095
1,33.40000,-34.60000,100,1712431.16392
1,35.40000,-35.00000,100,1712426.96010
1,27.80000,-27.20000,100,1712401.87939
1,27.60000,-27.40000,100,1712400.07518
1,35.00000,-35.20000,100,1712395.51947
1,30.60000,-32.40000,100,1712379.13115
1,35.80000,-33.60000,100,1712371.90783
1,32.80000,-35.00000,100,1712334.19324
1,36.20000,-33.00000,100,1712333.71704
1,36.80000,-33.00000,100,1712331.16551
1,36.80000,-35.20000,100,1712317.17788
1,36.00000,-33.60000,100,1712261.25506
1,36.20000,-33.40000,100,1712250.10987
1,36.80000,-33.40000,100,1712247.55834
1,31.00000,-33.80000,100,1712219.75263
1,25.60000,-28.80000,100,1712209.85386
1,26.40000,-29.60000,100,1712184.51036
1,25.20000,-27.60000,100,1712168.97771
1,26.80000,-29.20000,100,1712156.09868
1,27.40000,-27.40000,100,1712149.67313
1,29.20000,-32.20000,100,1712126.42003
1,30.80000,-33.80000,100,1712123.40747
1,26.20000,-30.00000,100,1712106.29598
1,29.00000,-32.20000,100,1712103.09848
1,27.20000,-29.20000,100,1712061.75565
1,30.20000,-32.40000,100,1712056.90113
1,35.40000,-34.60000,100,1712043.68349
1,31.20000,-33.00000,100,1712038.81176
1,35.40000,-36.40000,100,1712031.76599
1,34.20000,-36.00000,100,1712021.30412
1,31.20000,-33.40000,100,1711955.20459
1,32.60000,-33.60000,100,1711942.69764
1,27.00000,-29.20000,100,1711928.23367
1,32.40000,-36.40000,100,1711917.93211
1,31.00000,-35.20000,100,1711896.02010
1,28.20000,-31.80000,100,1711891.53642
1,26.60000,-29.20000,100,1711877.23445
1,32.80000,-34.60000,100,1711861.24254
1,35.40000,-33.80000,100,1711860.41583
1,25.80000,-27.40000,100,1711842.98532
1,30.80000,-35.20000,100,1711799.67495
1,25.60000,-27.80000,100,1711775.20020
1,28.40000,-31.60000,100,1711774.49455
1,35.20000,-34.00000,100,1711754.58227
1,27.80000,-27.40000,100,1711749.97785
1,25.60000,-28.40000,100,1711715.22917
1,27.40000,-30.60000,100,1711709.27018
1,36.40000,-35.40000,100,1711699.68596
1,26.20000,-27.20000,100,1711693.78282
1,35.40000,-32.60000,100,1711686.82606
1,36.60000,-35.20000,100,1711673.50551
1,25.60000,-29.40000,100,1711670.45505
1,35.60000,-33.60000,100,1711649.28089
1,34.20000,-33.60000,100,1711625.70867
1,35.20000,-35.40000,100,1711622.74635
1,35.00000,-33.00000,100,1711620.52153
1,30.40000,-32.40000,100,1711615.17698
1,36.40000,-28.40000,100,1711614.10355
1,33.20000,-35.00000,100,1711612.86271
1,26.60000,-28.00000,100,1711589.33095
1,36.20000,-34.60000,100,1711587.05296
1,36.20000,-35.00000,100,1711546.44086
1,33.60000,-34.20000,100,1711543.49264
1,35.00000,-33.40000,100,1711536.91436
1,31.20000,-33.80000,100,1711534.12109
1,25.80000,-25.40000,100,1711523.84853
1,27.80000,-30.80000,100,1711506.17436
1,36.20000,-36.40000,100,1711504.64853
1,25.20000,-28.80000,100,1711501.45761
1,27.60000,-28.00000,100,1711494.24871
1,33.20000,-33.80000,100,1711460.53259
1,33.00000,-35.00000,100,1711435.70910
1,26.60000,-26.80000,100,1711426.30602
1,32.80000,-34.20000,100,1711406.50215
1,26.40000,-27.20000,100,1711405.57947
1,26.00000,-27.20000,100,1711399.10178
1,25.40000,-30.80000,100,1711386.95082
1,36.40000,-34.00000,100,1711357.35325
1,36.20000,-33.80000,100,1711354.97191
1,28.00000,-28.40000,100,1711349.78599
1,36.60000,-33.00000,100,1711332.70002
1,25.80000,-25.80000,100,1711312.19896
1,32.20000,-36.40000,100,1711311.78002
1,31.80000,-36.40000,100,1711300.24071
1,25.40000,-29.00000,100,1711299.20007
1,26.20000,-25.40000,100,1711291.10795
1,33.00000,-33.80000,100,1711283.37898
1,36.60000,-33.40000,100,1711249.09285
1,27.40000,-28.00000,100,1711243.84666
1,31.20000,-35.20000,100,1711210.38856
1,27.60000,-26.80000,100,1711190.70321
1,25.60000,-30.60000,100,1711147.47976
1,33.20000,-34.60000,100,1711139.91200
1,27.80000,-29.00000,100,1711093.94647
1,28.60000,-32.00000,100,1711069.27398
1,25.20000,-27.80000,100,1711066.80395
1,36.20000,-32.40000,100,1711065.28466
1,36.80000,-32.40000,100,1711062.73313
1,28.40000,-31.80000,100,1711048.58131
1,25.00000,-28.20000,100,1711044.57872
1,26.20000,-27.40000,100,1711041.88128
1,35.40000,-33.20000,100,1711015.96067
1,36.80000,-33.80000,100,1711014.16729
1,25.20000,-28.40000,100,1711006.83292
1,26.00000,-25.40000,100,1710996.42691
1,34.80000,-36.00000,100,1710980.30459
1,33.20000,-32.60000,100,1710977.28582
1,26.80000,-28.80000,100,1710975.27624
1,33.00000,-34.60000,100,1710962.75840
1,25.20000,-29.40000,100,1710962.05880
1,33.20000,-33.20000,100,1710950.29030
1,25.60000,-29.20000,100,1710945.91895
1,27.40000,-26.80000,100,1710940.30116
1,31.00000,-32.60000,100,1710928.23855
1,31.00000,-33.20000,100,1710901.24302
1,32.00000,-36.40000,100,1710863.15943
1,34.80000,-33.60000,100,1710860.40984
1,35.00000,-32.60000,100,1710860.17160
1,31.60000,-34.40000,100,1710854.81993
1,26.60000,-27.00000,100,1710852.17864
1,30.80000,-32.60000,100,1710831.89339
1,30.80000,-33.20000,100,1710804.89786
1,33.00000,-32.60000,100,1710800.13222
1,32.60000,-36.40000,100,1710778.69432
1,33.00000,-33.20000,100,1710773.13669
1,30.60000,-34.00000,100,1710764.63465
1,26.40000,-27.40000,100,1710753.67793
1,26.00000,-27.40000,100,1710747.20024
1,26.60000,-28.80000,100,1710696.41200
1,35.40000,-36.20000,100,1710668.44601
1,34.60000,-36.60000,100,1710664.05876
1,26.40000,-29.40000,100,1710652.39955
1,35.00000,-33.80000,100,1710641.77640
1,33.60000,-34.40000,100,1710634.51172
1,35.00000,-36.40000,100,1710632.27332
1,33.60000,-34.80000,100,1710630.00202
1,25.60000,-28.60000,100,1710624.61737
1,27.60000,-27.00000,100,1710616.57583
1,36.20000,-32.80000,100,1710605.40812
1,36.80000,-32.80000,100,1710602.85660
1,35.20000,-32.80000,100,1710589.01193
1,31.40000,-34.40000,100,1710588.06732
1,30.00000,-32.40000,100,1710573.89272
1,25.00000,-30.00000,100,1710554.91784
1,32.40000,-36.20000,100,1710554.61213
1,27.80000,-26.80000,100,1710540.60589
1,26.80000,-30.60000,100,1710537.24493
1,33.40000,-34.20000,100,1710527.96118
1,36.20000,-33.20000,100,1710510.51675
1,36.80000,-33.20000,100,1710507.96523
1,26.20000,-25.80000,100,1710506.60285
1,31.00000,-34.60000,100,1710450.66968
1,30.20000,-34.00000,100,1710442.40464
1,25.20000,-30.60000,100,1710439.08351
1,34.40000,-36.60000,100,1710439.00386
1,25.80000,-26.80000,100,1710414.49462
1,25.80000,-28.00000,100,1710410.08243
1,36.60000,-33.80000,100,1710370.49492
1,26.20000,-28.00000,100,1710369.49204
1,27.40000,-27.00000,100,1710366.17378
1,34.00000,-36.60000,100,1710364.52522
1,35.00000,-35.00000,100,1710359.07672
1,26.80000,-29.00000,100,1710354.75701
1,30.80000,-34.60000,100,1710354.32453
1,30.20000,-35.80000,100,1710330.80141
1,30.60000,-35.80000,100,1710322.89999
1,36.80000,-34.60000,100,1710321.34723
1,26.00000,-29.80000,100,1710319.28761
1,36.80000,-35.00000,100,1710280.73513
1,25.80000,-25.20000,100,1710267.24095
1,27.20000,-29.00000,100,1710260.41398
1,26.60000,-30.60000,100,1710258.38070
1,31.20000,-32.60000,100,1710242.60700
1,25.20000,-29.20000,100,1710237.52270
1,27.20000,-27.20000,100,1710223.59095
1,31.20000,-33.20000,100,1710215.61148
1,26.00000,-25.80000,100,1710211.92181
1,25.80000,-25.60000,100,1710204.94012
1,36.20000,-36.20000,100,1710141.32855
1,27.60000,-31.20000,100,1710127.63408
1,27.00000,-29.00000,100,1710126.89200
1,36.40000,-35.20000,100,1710099.26996
1,31.60000,-33.60000,100,1710093.72438
1,27.00000,-27.20000,100,1710090.06897
1,26.40000,-28.00000,100,1710081.28869
1,26.60000,-29.00000,100,1710075.89277
1,26.00000,-28.00000,100,1710074.81100
1,36.60000,-32.40000,100,1710064.26764
1,26.20000,-25.20000,100,1710034.50037
1,35.20000,-35.20000,100,1710022.33035
1,30.40000,-34.00000,100,1710000.68048
1,31.00000,-34.20000,100,1709995.92930
1,35.00000,-34.60000,100,1709975.80011
1,26.20000,-25.60000,100,1709972.19954
1,27.80000,-27.00000,100,1709966.47850
1,31.00000,-35.00000,100,1709952.36450
1,32.20000,-36.20000,100,1709948.46004
1,31.80000,-36.20000,100,1709936.92073
1,27.80000,-28.00000,100,1709929.51485
1,26.40000,-29.20000,100,1709927.86345
1,25.20000,-28.60000,100,1709916.22111
1,26.20000,-29.80000,100,1709907.77571
1,30.80000,-34.20000,100,1709899.58415
1,31.60000,-34.80000,100,1709879.05434
1,30.80000,-35.00000,100,1709856.01934
1,25.80000,-27.00000,100,1709835.87516
1,31.40000,-33.60000,100,1709826.97178
1,35.00000,-33.20000,100,1709797.32124
1,35.80000,-36.60000,100,1709778.73016
1,31.20000,-34.60000,100,1709765.03814
1,26.00000,-25.20000,100,1709739.81933
1,26.00000,-29.60000,100,1709733.27532
1,36.60000,-34.60000,100,1709677.67487
1,26.00000,-25.60000,100,1709677.51850
1,36.00000,-36.60000,100,1709668.07739
1,36.60000,-35.00000,100,1709637.06276
1,33.40000,-34.40000,100,1709618.98025
1,33.40000,-34.80000,100,1709614.47056
1,31.40000,-34.80000,100,1709612.30174
1,26.20000,-26.80000,100,1709608.89851
1,36.60000,-32.80000,100,1709604.39111
1,33.80000,-36.60000,100,1709584.85356
1,26.80000,-27.60000,100,1709573.33569
1,27.20000,-27.40000,100,1709571.68941
1,30.40000,-35.80000,100,1709558.94582
1,26.40000,-26.80000,100,1709544.30597
1,29.60000,-32.40000,100,1709536.57804
1,36.60000,-33.20000,100,1709509.49974
1,29.80000,-32.40000,100,1709502.61968
1,32.00000,-36.20000,100,1709499.83945
1,27.60000,-31.00000,100,1709472.62417
1,27.00000,-27.40000,100,1709438.16743
1,30.20000,-35.60000,100,1709435.90805
1,30.60000,-35.60000,100,1709428.00663
1,32.60000,-36.20000,100,1709415.37434
1,26.80000,-28.60000,100,1709390.03974
1,34.60000,-37.00000,100,1709364.58663
1,26.20000,-29.60000,100,1709321.76342
1,26.00000,-26.80000,100,1709314.21747
1,31.20000,-34.20000,100,1709310.29776
1,35.40000,-34.20000,100,1709291.23680
1,27.20000,-30.60000,100,1709276.56825
1,35.00000,-36.20000,100,1709268.95334
1,31.20000,-35.00000,100,1709266.73296
1,35.20000,-33.00000,100,1709247.33241
1,27.00000,-30.60000,100,1709238.35111
1,33.20000,-34.20000,100,1709236.70926
1,27.60000,-28.80000,100,1709182.87740
1,35.20000,-33.40000,100,1709163.72524
1,34.40000,-37.00000,100,1709139.53173
1,35.40000,-34.80000,100,1709137.31603
1,26.60000,-28.60000,100,1709111.17551
1,25.00000,-27.60000,100,1709105.79897
1,27.40000,-30.80000,100,1709105.41902
1,34.00000,-37.00000,100,1709065.05309
1,33.00000,-34.20000,100,1709059.55566
1,32.80000,-34.40000,100,1709049.05887
1,32.80000,-34.80000,100,1709044.54917
1,26.20000,-28.80000,100,1709035.24436
1,26.20000,-27.00000,100,1709034.77112
1,26.80000,-28.20000,100,1709034.36595
1,30.60000,-32.80000,100,1709022.92165
1,26.40000,-27.00000,100,1708970.17858
1,30.00000,-34.00000,100,1708959.39622
1,28.20000,-32.00000,100,1708950.14616
1,27.40000,-28.80000,100,1708932.47535
1,30.00000,-35.80000,100,1708847.79300
1,34.60000,-36.80000,100,1708841.08767
1,36.40000,-33.00000,100,1708833.56336
1,36.20000,-34.20000,100,1708785.79288
1,33.60000,-33.60000,100,1708770.30952
1,35.60000,-36.60000,100,1708765.62604
1,36.80000,-36.40000,100,1708759.09854
1,26.60000,-28.20000,100,1708755.50171
1,36.40000,-33.40000,100,1708749.95619
1,25.80000,-30.00000,100,1708747.19790
1,26.40000,-28.80000,100,1708747.04101
1,26.00000,-28.80000,100,1708740.56332
1,26.00000,-27.00000,100,1708740.09009
1,30.20000,-32.80000,100,1708700.69164
1,29.60000,-34.00000,100,1708684.99025
1,27.20000,-28.00000,100,1708665.86294
1,30.40000,-35.60000,100,1708664.05246
